year,locality_id,id,ALAN_median,ALAN_sd
2012,L2064489,47718,20.11586435,17.9874531
2012,L2537431,29661,9.183216362,9.369674278
2012,L2512958,47814,3.039054543,2.936317238
2012,L4348283,29889,3.595224713,3.502664814
2012,L2512953,47808,0.168658038,0.019024943
2012,L1007607,23683,29.17130493,9.827956183
2012,L4989490,1256,0.233290502,0.08676038
2012,L2559497,24418,0.140834928,0.004414853
2012,L2553249,30745,6.585263841,5.017169097
2012,L5088437,25123,5.697283317,5.997388929
2012,L5115609,24554,0.498527777,0.31139348
2012,L2536164,30118,1.501578369,1.61579588
2012,L942065,14929,0.112250267,0.008800865
2012,L2920980,7054,1.127838318,0.819626131
2012,L9898862,50894,0.170032349,0.079448015
2012,L1368012,52985,0.145809922,0.03440892
2012,L921754,10193,0.112431397,0.003227273
2015,L2661599,50,0.199230056,0.030336113
2015,L1357612,10,6.793551243,6.467682138
2015,L3279938,161,0.204269423,0.071966128
2015,L1661692,43,19.66307718,6.7808699
2015,L2537440,17,4.547844356,4.725218542
2015,L2534839,118,0.496708521,0.443030377
2015,L2538898,191,0.58208842,0.6234395
2015,L3721965,203,17.5112231,16.98665262
2015,L3743913,207,18.82052355,10.32257115
2015,L3112083,218,0.687911881,0.327501142
2015,L2542609,222,0.687911881,0.327501142
2015,L2555832,13,2.779852252,2.887182322
2015,L3987468,237,3.376739118,4.087179547
2015,L4027978,239,1.504206976,1.027145357
2015,L3986844,242,20.59859758,10.47553488
2015,L2538409,247,0.39174269,0.26931453
2015,L4105910,248,0.464277544,0.264568888
2015,L3077329,148,29.99039165,9.621105604
2015,L3147944,335,1.35452709,0.995282212
2015,L2557020,37,5.90565003,4.043762312
2015,L2677930,719,0.478216745,0.189191819
2015,L3725536,768,1.550412251,1.14283659
2015,L2553610,923,5.218252337,2.997062824
2015,L2996535,1014,2.015089175,2.266361087
2015,L4989517,252,0.209105629,0.109921441
2015,L3569350,167,1.012895172,0.853429139
2015,L3356245,1034,11.3040777,9.777659885
2015,L3057912,99,4.910011076,4.567767861
2015,L4041468,1041,18.40446238,13.87739214
2015,L3522220,1044,0.51878524,0.746538092
2015,L3306408,1051,0.557503489,0.539475503
2015,L3937777,1055,15.3768774,12.42319017
2015,L3453471,1061,6.343675233,3.92006039
2015,L2979823,1062,0.381731759,0.128460045
2015,L922383,448,0.207302142,0.023470196
2015,L4102125,1080,8.884117726,8.791579534
2015,L2563375,463,0.112602136,0.011658725
2015,L2557954,95,0.780841069,0.938876161
2015,L4428842,1086,16.61161392,12.57726283
2015,L4007949,1088,0.161442452,0.053994178
2015,L2562185,371,4.579028473,4.134871299
2015,L4018168,1094,0.094262107,0.005846797
2015,L3968712,1143,1.966602989,2.261571251
2015,L2556768,149,9.270606586,9.040117077
2015,L1314793,81,7.852061568,8.050384487
2015,L1362296,1584,20.11586435,17.9874531
2015,L2555910,89,10.08038912,4.219302303
2015,L2555931,712,14.70441496,3.568353548
2015,L2553267,383,1.309952715,1.400821342
2015,L3646092,1670,0.339063626,0.402054651
2015,L4108529,258,9.741801901,7.332513061
2015,L3009244,298,14.18742008,4.532133774
2015,L3984779,873,0.469783372,0.328760903
2015,L1120626,62,0.375091354,0.246610008
2015,L2684227,1317,0.286813759,0.037839216
2015,L3825124,1680,0.121804371,0.014562719
2015,L4001286,396,2.401916369,2.542890636
2015,L4004390,2166,0.446073643,0.511782864
2015,L1845322,2170,0.188248727,0.039260349
2015,L3086561,136,6.146276482,4.845954253
2015,L3979771,2200,1.917036274,1.282078309
2015,L3618943,2333,0.109988904,0.006817944
2015,L3891370,2526,0.095910106,0.007012195
2015,L3981782,2570,1.501320341,1.233388937
2015,L3801730,2623,0.110973961,0.011722379
2015,L3614229,1566,0.26855013,0.023288795
2015,L2687684,131,3.904410978,2.170287532
2015,L2532274,927,0.221638874,0.037579777
2015,L3864485,2649,1.893164055,1.47851561
2015,L3436010,2652,0.767596827,0.502091799
2015,L2553771,375,2.319227661,1.704650054
2015,L3789826,2660,3.740303109,3.847268714
2015,L4025308,2676,4.203112801,1.962095773
2015,L2532286,2677,0.14251507,0.023056422
2015,L3545598,2691,14.86724599,9.560329603
2015,L2999898,1593,0.91782318,0.405918367
2015,L3902993,2946,2.813143677,4.697862065
2015,L3905172,3045,0.541754986,0.531049719
2015,L2338511,3090,0.58208842,0.6234395
2015,L3354222,3146,1.966602989,2.261571251
2015,L959054,3103,0.255595902,0.139036223
2015,L3135740,3184,21.83908469,6.773988463
2015,L3864220,3185,1.687413811,1.534146485
2015,L1180513,3063,7.915335632,5.429671073
2015,L3652147,3202,0.10775243,0.01244645
2015,L3078043,3174,28.09238609,10.02583187
2015,L2198738,3127,5.969055757,5.211410322
2015,L3895101,3209,0.09606241,0.002877362
2015,L3871683,3215,7.536336103,4.797706508
2015,L2694491,3149,0.511748561,0.303882204
2015,L4003084,3223,0.612153099,0.603158248
2015,L2559466,3156,3.208000831,1.130854364
2015,L1370883,3077,9.521229481,6.723924031
2015,L3459890,3254,0.48374029,0.427088522
2015,L3616899,3262,0.109537346,0.017077319
2015,L1121945,3110,15.14902316,6.770372559
2015,L2540229,3232,0.118453177,0.023134748
2015,L921057,3312,0.310433564,0.030615405
2015,L3309360,3342,3.105817058,5.333302829
2015,L2326490,3343,5.474508531,2.785985138
2015,L2308102,3348,0.419781926,0.554595414
2015,L3861227,3392,0.352140844,0.080370129
2015,L3988196,3411,0.783316585,0.816479111
2015,L7164234,3455,1.518454316,1.149092494
2015,L2538369,3332,2.910912088,3.97774287
2015,L2539168,3608,0.088281453,0.004138558
2015,L986012,3275,0.147590648,0.01768321
2015,L2553409,3128,0.887932188,0.498845388
2015,L11361678,3872,36.62306377,24.38425106
2015,L3436842,3881,16.94364908,3.592030508
2015,L2557723,3853,19.7666054,12.37104758
2015,L2538091,3917,0.097243296,0.008839465
2015,L3262990,4068,1.946415971,3.077656127
2015,L2559797,3088,3.869567827,4.161099305
2015,L3035364,3048,2.9688642,3.186548152
2015,L4025307,4085,4.203112801,1.962095773
2015,L3564574,4092,1.4349135,0.693479371
2015,L2537174,3079,0.389475566,0.384627175
2015,L2733126,3145,1.045635437,1.015275463
2015,L3613603,4136,1.39039071,1.971117114
2015,L3633939,4140,11.22590709,6.379231064
2015,L2556266,3396,5.089524669,2.918934825
2015,L3901060,4152,0.92863039,0.589452408
2015,L3948000,4155,0.078723205,0.010918252
2015,L2537561,4161,0.279672513,0.205628897
2015,L3664954,4617,1.205130777,1.011017714
2015,L3975491,3231,16.21349495,4.041874269
2015,L2672954,3233,4.58297551,2.681169336
2015,L3296716,4640,13.3871938,8.146719787
2015,L2533102,3823,0.572210527,0.293109469
2015,L2561476,3337,0.444313009,0.395113925
2015,L2533259,3788,11.08500146,7.326206638
2015,L4004739,4671,0.091420696,0.006976062
2015,L2563418,3346,0.786368935,0.60408756
2015,L3277276,4927,4.956132576,4.981516898
2015,L3993445,5117,0.586226675,0.483775128
2015,L3256250,5138,2.015158575,1.831546457
2015,L3456555,3931,11.96327788,11.20516743
2015,L3854672,5161,2.614962381,2.343187817
2015,L3980070,3781,0.186851781,0.07260311
2015,L4068570,5172,0.457983335,0.14030434
2015,L2294518,3581,0.397867151,0.310330809
2015,L3895090,5276,0.094991426,0.002492415
2015,L3885850,5450,4.658724496,3.128537038
2015,L6009560,3391,27.69493996,20.73052074
2015,L3352242,5580,0.838528829,0.263904286
2015,L2536414,3483,16.29084173,16.43869528
2015,L3629722,5595,1.39039071,1.971117114
2015,L3710765,3259,1.631787485,2.197501167
2015,L4889478,5616,62.65566846,28.77093155
2015,L3921595,5623,1.130160648,1.389915094
2015,L2558610,3785,0.167967236,0.026603092
2015,L3838315,5661,0.13041228,0.045773999
2015,L4095317,3300,3.899630233,2.018570254
2015,L3311368,3887,4.031127175,3.120153992
2015,L3450363,5685,0.101431753,0.005204071
2015,L3481946,5686,0.156328824,0.054184945
2015,L3623862,3389,3.833969987,4.678260803
2015,L3527502,5926,4.308316476,2.782059612
2015,L3875165,5939,0.071554327,0.003824915
2015,L3967401,6000,0.209086092,0.035360615
2015,L1900276,6063,37.51957481,17.67489716
2015,L2965319,6068,0.687911881,0.327501142
2015,L3405472,6073,5.657618286,3.897241084
2015,L2559152,6083,26.58065223,29.09149328
2015,L1760470,6066,11.83273437,5.44247359
2015,L2657705,6034,2.207918344,1.373724172
2015,L961123,6131,0.162034833,0.084488808
2015,L4002309,6140,0.11731561,0.0071324480000000004
2015,L1412498,6005,2.787449208,1.818517381
2015,L3323427,6216,0.158184028,0.05895619
2015,L929132,6102,0.099693521,0.007336798
2015,L3126074,6092,6.218968689,10.00672858
2015,L2537416,6244,4.385964107,7.255804749
2015,L2842937,6253,4.854919127,4.208992095
2015,L3988767,6261,14.96519263,4.277107872
2015,L2807404,6168,4.330659033,4.315956249
2015,L3585929,6267,1.396320069,2.048663954
2015,L8472914,6449,36.62306377,24.38425106
2015,L2554473,6466,6.46476352,3.627114422
2015,L2898645,6188,3.952146152,4.439605581
2015,L2562064,6591,0.403225503,0.426916556
2015,L1818932,6631,12.23768658,7.176335557
2015,L3983695,6836,1.972866033,2.255728535
2015,L2538379,6509,5.160366973,3.564149555
2015,L3798902,6926,2.350763529,2.122297934
2015,L3623507,6969,1.205130777,1.011017714
2015,L2484538,6418,0.107038887,0.014283959
2015,L2562069,6191,5.089272777,4.237477957
2015,L4094930,6986,1.391740923,1.069042806
2015,L3598366,6989,1.816754388,1.414744838
2015,L3881390,6998,0.070601188,0.011431274
2015,L3533960,6217,3.600433161,3.832351097
2015,L2535793,7040,1.097514793,0.992603422
2015,L3300086,7043,0.195404678,0.06305596
2015,L3469373,7048,62.65566846,28.77093155
2015,L3442490,7053,0.499068478,0.38463505
2015,L2920980,7054,1.127838318,0.819626131
2015,L4805426,6817,0.686153521,0.585494372
2015,L1496917,6208,0.092669955,0.007172443
2015,L3748403,7068,10.13654564,8.845711074
2015,L4063364,6432,2.695115328,3.295145688
2015,L3852832,7076,8.735849016,8.574419016
2015,L3970008,7081,0.100704754,0.021549878
2015,L2558059,6232,32.90054963,24.58353135
2015,L8133233,7214,1.930887148,3.175604861
2015,L3914829,7356,12.31198256,10.02616153
2015,L3920258,7381,0.127489823,0.012895744
2015,L3665534,7474,1.439850151,0.954221004
2015,L3791328,7483,13.46585512,10.717318
2015,L3935877,7493,12.85161312,8.82688014
2015,L4056688,7501,0.073366825,0.006382068
2015,L3263790,7620,14.00954261,16.57065461
2015,L2556151,6156,1.528815166,1.860870815
2015,L3646404,7627,4.712119413,5.05949299
2015,L3795908,6193,5.323971505,3.531595076
2015,L3972733,7247,0.099226045,0.014589391
2015,L3866397,7086,0.075304452,0.012183578
2015,L2557862,6164,2.233195268,2.051306442
2015,L4096699,7659,0.340581667,0.306537785
2015,L3500439,7687,0.124301995,0.019494266
2015,L3686255,7722,15.65670316,7.399379962
2015,L2746814,7979,24.51846057,9.714394003
2015,L4100348,8038,0.340581667,0.306537785
2015,L3937775,8078,0.090854954,0.004385266
2015,L3646494,7277,19.87264407,9.949036858
2015,L3051926,8116,0.122090754,0.008711222
2015,L3935551,8123,0.105204298,0.01697385
2015,L2643548,7611,0.473312525,0.325336444
2015,L2537444,6672,0.378577542,0.120169058
2015,L2553283,7033,3.295837855,2.311821463
2015,L3789578,7091,15.65670316,7.399379962
2015,L3866792,8566,0.162768671,0.047054639
2015,L2553172,8572,1.775460912,3.441475815
2015,L2536049,7328,0.101469998,0.008108715
2015,L2533961,9013,0.310871364,0.332859913
2015,L8384916,9056,5.765584738,4.581704362
2015,L3446323,9060,0.263651221,0.148515106
2015,L2558716,9064,3.807172494,2.278715447
2015,L2557932,8947,5.766401219,3.799262827
2015,L1896576,8983,7.290583568,3.734923716
2015,L3070431,9036,2.174066938,1.766656598
2015,L3077101,9073,3.351782259,4.462896221
2015,L2954270,9109,0.708834389,0.631708507
2015,L1177484,9026,22.39830483,13.04458565
2015,L3641209,9120,1.205130777,1.011017714
2015,L2536077,9121,0.433222952,0.366093136
2015,L2541129,9124,0.139634262,0.042870411
2015,L3010092,9069,12.0942694,6.107234654
2015,L2560241,9063,2.955020248,1.821697386
2015,L2068862,9140,0.125535489,0.024502904
2015,L2563052,9027,0.105600294,0.00699705
2015,L3975891,9155,1.51725995,1.361811042
2015,L3296825,9243,0.47387456,0.292308144
2015,L949284,9416,0.131544086,0.047173768
2015,L3893565,9723,2.809245399,3.923490376
2015,L3585264,9821,1.395831844,1.221281907
2015,L3460299,9887,23.53441971,20.15758035
2015,L2553406,9695,4.903130186,4.484319862
2015,L3990166,9945,0.496448144,0.506834988
2015,L4060423,9950,1.701828484,2.278501056
2015,L3373484,9982,30.79956581,21.52004948
2015,L3290690,10000,1.153779311,1.189693289
2015,L2558202,9070,0.266170586,0.024049751
2015,L2708002,9168,2.367440253,2.16900243
2015,L3989873,10007,0.193131732,0.130958449
2015,L3527441,10011,12.38890743,6.072432905
2015,L4063158,10012,0.123446336,0.014013651
2015,L2561343,10035,0.655139811,0.3270497
2015,L2532042,9502,8.829674576,5.929965385
2015,L4714115,10038,6.1091359,6.624916801
2015,L2362629,8961,13.04295086,6.441279884
2015,L4745835,10152,0.080886756,0.006439228
2015,L3055230,9567,0.268557426,0.16062531
2015,L3874998,9195,4.477819409,1.988041428
2015,L3303007,10464,20.11586435,17.9874531
2015,L2539909,9924,0.110911891,0.01740381
2015,L3898349,10510,0.087086396,0.008256952
2015,L4070415,8977,0.524759237,0.414734185
2015,L2507465,9963,3.350501071,2.137033108
2015,L2560841,9166,0.138277868,0.065151119
2015,L3603855,10549,0.648007817,1.028521463
2015,L2558382,9518,1.129747096,1.597531611
2015,L2563274,9041,0.113897961,0.007367557
2015,L3299141,10585,37.00791764,32.52934989
2015,L2532507,9348,0.159378386,0.039903102
2015,L3617975,9219,19.67392236,5.65767718
2015,L3814869,10603,0.529690751,0.396568765
2015,L3906557,10796,0.119923413,0.023218141
2015,L4056714,10935,1.614154249,2.035258609
2015,L3819521,10991,1.906070111,1.143081745
2015,L2559049,9034,0.288409807,0.171027974
2015,L2560082,9486,15.71357753,8.935717525
2015,L3534049,11027,27.69493996,20.73052074
2015,L3861042,11037,11.83273437,5.44247359
2015,L4043139,11044,0.091615376,0.011533733
2015,L2068802,11048,0.20324431,0.072912168
2015,L2557868,9611,0.966028957,0.910832477
2015,L3969811,11106,0.537508762,0.397848808
2015,L2752326,9042,29.17130493,9.827956183
2015,L3534057,11412,11.12552791,10.34652767
2015,L3594361,11433,0.508123501,0.589576657
2015,L3636905,9310,4.738521918,3.991783229
2015,L3703674,11436,5.766401219,3.799262827
2015,L3666981,11437,1.523217991,1.355435644
2015,L3843616,9711,0.341042939,0.295775457
2015,L2899124,8932,0.479619984,0.239669375
2015,L4016548,11443,10.01558885,9.893991662
2015,L3447278,11444,3.070504402,2.919182628
2015,L2553765,9257,2.698404169,4.227280845
2015,L2555899,9204,13.42834852,4.516267451
2015,L3948078,11500,0.077475114,0.012436866
2015,L3997426,11503,0.459065613,0.369241433
2015,L4066655,11506,4.410847482,2.986979207
2015,L3987013,11528,29.64021408,20.22508568
2015,L4889525,11532,7.716185807,5.609176641
2015,L3993274,11580,0.147158801,0.005885979
2015,L8589925,11664,0.095656136,0.021672125
2015,L3577562,11897,0.749228856,0.583310999
2015,L2461076,11930,0.905998014,0.476695231
2015,L2684964,11933,1.867808286,2.129905723
2015,L2532258,11918,0.180196726,0.043065228
2015,L3372363,11944,0.591818881,0.637482395
2015,L2558381,11887,1.727506485,2.238711686
2015,L2559141,11818,1.890800821,1.517837867
2015,L3985697,11983,12.26533294,6.203247228
2015,L3522260,11990,0.388569328,0.372247951
2015,L4979234,12043,0.091615376,0.011533733
2015,L2556537,12086,0.222792792,0.050606143
2015,L1357610,11943,7.655492514,6.8773636
2015,L3795842,12050,2.080553532,2.969141891
2015,L2533001,12039,0.242986932,0.105056824
2015,L3979641,12131,2.350763529,2.122297934
2015,L4014448,12133,1.477673258,1.210987079
2015,L3443640,12293,0.175854258,0.040303612
2015,L3460430,12299,43.57640212,24.94244242
2015,L2555991,12323,1.402442594,1.062927799
2015,L3688794,12324,0.940907012,0.836204183
2015,L2700842,12329,1.242261805,0.990650067
2015,L4002805,12352,0.602853563,0.474910141
2015,L2555667,12355,1.906680182,2.122215681
2015,L4061782,12357,1.453408457,1.492456686
2015,L1351754,12366,0.894582202,1.116054458
2015,L3442562,12216,0.158320417,0.027196739
2015,L2559948,12474,0.394624511,0.124052217
2015,L3573314,12823,0.095266027,0.008665713
2015,L959788,11836,0.149126245,0.007867979
2015,L3077361,11937,29.17130493,9.827956183
2015,L2563261,12076,0.191443817,0.044625468
2015,L937640,11917,2.048909141,1.40180467
2015,L2723245,12461,1.320247763,1.043106728
2015,L2558753,12968,2.972089066,2.916404858
2015,L3017916,12956,0.825963577,0.497164178
2015,L2536387,12487,0.882461415,0.627108197
2015,L3333615,13137,7.341986381,2.564780787
2015,L3662296,13152,1.130748272,1.753626218
2015,L2555898,11873,18.36146926,4.925788251
2015,L3024185,13236,0.103602455,0.00544908
2015,L2541141,12017,21.51753149,20.07087474
2015,L3701558,13470,14.38072279,7.545780645
2015,L3131151,13495,3.529509633,2.475363783
2015,L3981483,13496,7.755763107,4.401884083
2015,L3660873,13567,0.616548021,1.078563599
2015,L2557033,12790,3.522053707,1.79683142
2015,L3345803,13639,0.260449467,0.062420017
2015,L3564410,13655,4.218852634,3.877217389
2015,L3634160,12963,1.211738351,0.836624224
2015,L3787186,13670,0.11921851,0.023482143
2015,L2538356,12151,11.83273437,5.44247359
2015,L3007902,12780,0.119565376,0.016973016
2015,L2362619,12426,0.492182353,0.09365997
2015,L6031772,11999,6.938032411,3.768282706
2015,L5083153,12006,1.236680503,0.904067857
2015,L3710376,13941,0.106906373,0.013452929
2015,L3864458,13946,1.205130777,1.011017714
2015,L3875197,13947,0.095827085,0.009704573
2015,L3670438,13997,0.110656919,0.00716571
2015,L3730546,13999,0.677182993,0.278712771
2015,L3942182,12228,1.407702608,1.03639416
2015,L3010010,11955,2.287969641,2.587436712
2015,L3972798,14011,0.12528433,0.012151328
2015,L8193114,13005,24.11638867,10.66718909
2015,L2532657,14049,0.096976593,0.004867206
2015,L2553272,12347,1.996163993,2.12446684
2015,L3935082,13305,4.904851212,7.385209253
2015,L3895098,14160,0.096812471,0.005349019
2015,L3858566,14178,5.820312877,4.907154138
2015,L3440517,12441,0.4712413,0.416131923
2015,L3154601,12570,1.3397634,1.546828673
2015,L2952778,12657,0.094422132,0.007372513
2015,L4090201,13377,6.470257394,2.959859173
2015,L2779529,14029,13.53542908,7.549429322
2015,L3605924,14416,9.383633857,4.420075658
2015,L3683179,14418,0.221875297,0.040238753
2015,L4004063,14441,14.73307481,13.02315539
2015,L4398618,14467,9.532656677,8.583039319
2015,L3623843,14532,0.520756665,0.372113812
2015,L2538353,14540,14.52855126,4.946943709
2015,L3012161,12891,12.74268245,9.037952866
2015,L3300042,14603,7.870516242,7.83030643
2015,L1496981,12693,0.118453177,0.023134748
2015,L7746605,14757,0.894582202,1.116054458
2015,L3488991,14906,0.224187988,0.102024586
2015,L942065,14929,0.112250267,0.008800865
2015,L3951369,14933,1.250500397,1.720627438
2015,L928253,14859,2.28777485,2.539511878
2015,L3012111,14987,0.454132436,0.544177447
2015,L989149,14831,1.693711021,1.320897774
2015,L4004527,14996,12.50304406,8.548702195
2015,L3660821,14998,11.09160587,8.159062443
2015,L4910838,12496,0.863692231,0.793583378
2015,L4068147,15116,0.48722417,0.270989093
2015,L1073935,15028,8.987729334,8.218362804
2015,L3278304,15126,0.330991786,0.180294413
2015,L2533970,15127,0.50289389,0.441888106
2015,L1085032,15130,0.238903102,0.026578301
2015,L989143,15137,0.109477582,0.005040679
2015,L3678391,15143,0.392668168,0.229725134
2015,L946318,14936,4.016147242,7.051799135
2015,L3770202,15149,0.128793461,0.020716461
2015,L989144,14966,0.456614082,0.224992967
2015,L1758458,15223,0.222948444,0.127075734
2015,L2558543,15240,1.830140555,2.274031224
2015,L3264039,15378,3.293259988,1.054885576
2015,L2555861,15385,0.245672168,0.033279324
2015,L3808809,15416,62.65566846,28.77093155
2015,L2559104,15418,1.11913966,0.821181455
2015,L2560116,15360,9.88578288,8.169341375
2015,L3776847,15502,0.379029959,0.18641491600000001
2015,L2553303,15412,18.47340993,6.764970917
2015,L919147,15323,9.707993382,8.217088716
2015,L3931200,15805,3.062225182,1.904219003
2015,L3221393,15807,11.60182013,8.925772705
2015,L3305261,15837,0.167411238,0.072644673
2015,L2533032,14775,0.727493737,0.597318028
2015,L2554178,14819,0.302056698,0.203098945
2015,L3810661,15009,1.82344341,1.833068136
2015,L3007860,15859,0.444920998,0.324182774
2015,L3784707,15861,11.0395108,11.35688453
2015,L3956028,15868,16.70886136,18.60140379
2015,L3663351,14943,3.386212929,2.718188123
2015,L3770291,15454,5.086667979,3.650532646
2015,L3770280,15914,5.019990692,3.999094554
2015,L2539574,15181,1.858551379,1.362439069
2015,L2555196,15254,0.16301612,0.075895054
2015,L3686019,15570,2.412536481,2.372057624
2015,L3710363,15594,0.100908881,0.014274096
2015,L2558756,16033,5.627211266,2.917817115
2015,L2733678,15999,31.18754635,31.25991779
2015,L3500535,15732,0.197714135,0.08543083
2015,L3012209,15474,2.512533699,1.329966104
2015,L3637267,16120,13.73240042,7.271833468
2015,L3967412,16138,1.328320362,1.309051293
2015,L3959677,16140,0.140875556,0.065496745
2015,L3949675,16141,1.614154249,2.035258609
2015,L2553935,16278,13.62270555,9.285285765
2015,L2542093,15927,0.588235566,0.443468792
2015,L3254553,16445,15.77419952,11.14358394
2015,L2553900,16450,0.623893724,0.453429636
2015,L2554179,16459,0.341827163,0.200643131
2015,L2556507,14844,7.963380688,5.324097786
2015,L3608786,16471,1.028215163,0.654347384
2015,L2537025,15039,7.759868582,5.512920644
2015,L3009148,16481,2.695259674,2.99781944
2015,L4004534,16494,0.870039731,0.639223905
2015,L3988890,16496,0.139955967,0.073012326
2015,L4066349,16499,0.278884446,0.19645636
2015,L2542616,15406,0.216538702,0.087051475
2015,L2505043,15217,7.852651152,4.476171515
2015,L2723284,16576,0.39083481,0.139077915
2015,L3007869,15211,0.147428423,0.008152922
2015,L1358509,15289,0.160198637,0.009417508
2015,L2473567,16611,0.264375177,0.020559751
2015,L3929997,16681,48.00741632,27.66395805
2015,L3087860,15207,6.432681329,4.102759297
2015,L4064320,16689,5.401013096,4.115144661
2015,L4341989,16705,0.140688463,0.050851579
2015,L2535770,15400,0.987723899,0.68508424
2015,L3289300,16971,1.430343145,1.391629787
2015,L2466104,14913,4.746185341,3.987172854
2015,L2533901,16428,0.084711635,0.003452021
2015,L3452051,16979,1.142039144,0.896207811
2015,L2555588,14940,2.444744106,1.77162522
2015,L3686270,16982,0.767376548,0.512513188
2015,L3042940,15042,2.476932688,2.445024501
2015,L2555605,16995,10.6031572,8.636898247
2015,L3959263,16999,20.11586435,17.9874531
2015,L2559761,15313,4.086183907,4.386098111
2015,L3818237,17164,0.128025746,0.019514859
2015,L3531454,17190,3.643960877,2.956366264
2015,L2555924,15040,18.82615193,6.972876935
2015,L2556675,14969,3.582608611,2.463515865
2015,L3345846,17430,0.433818919,0.325925211
2015,L3489762,17432,36.62306377,24.38425106
2015,L3577582,14898,0.379791076,0.277035293
2015,L3931332,17451,0.879736061,0.910964737
2015,L4281530,16196,5.173339939,4.799336846
2015,L3897366,15595,2.176088008,1.296498759
2015,L3946792,17472,50.44330688,30.92994198
2015,L3460259,17521,0.412146496,0.265832347
2015,L2977192,17528,21.50602186,6.472841842
2015,L2559803,15075,3.350501071,2.137033108
2015,L3976029,17533,0.08880262,0.008711768
2015,L2540409,15604,0.088091421,0.013030234
2015,L2558234,15876,1.144988958,0.899540765
2015,L3637017,17701,16.57478829,16.74808646
2015,L3741573,17740,20.11586435,17.9874531
2015,L3788060,15741,0.162308592,0.086209797
2015,L2882507,17801,10.52776321,12.06814774
2015,L3842161,16421,56.74278871,53.66058202
2015,L4041023,17874,13.882424,7.001465951
2015,L2536206,17861,2.770735877,3.211152762
2015,L1318569,17868,0.156153504,0.017664615
2015,L3547149,17919,23.12075236,14.77761907
2015,L3787350,17934,0.448666796,0.539878359
2015,L2454099,17955,0.143038456,0.00470088
2015,L2555293,17927,0.52111266999999994,0.32078181
2015,L3062356,17983,2.319227661,1.704650054
2015,L2541158,17954,24.18478291,16.98296717
2015,L3930032,18000,58.64286221,36.60118931
2015,L2542433,18005,0.275216318,0.153952657
2015,L4018078,18008,5.950012091,5.844421561
2015,L1135071,17909,46.05272401,22.36046872
2015,L3801739,17997,2.132076613,1.305621757
2015,L2559965,18108,0.264375177,0.020559751
2015,L3007680,18172,5.591885222,1.788901476
2015,L2533011,18121,0.522526457,0.388154758
2015,L2968446,18133,2.929920017,2.462103037
2015,L3838249,18213,0.455385829,0.393942019
2015,L2892693,18147,3.029068864,4.329645811
2015,L2563279,18009,0.786368935,0.60408756
2015,L4045876,18221,11.09160587,8.159062443
2015,L2537552,18011,0.525483586,0.480477216
2015,L4129609,18245,5.646711957,5.39371016
2015,L692632,18184,0.286813759,0.037839216
2015,L2779326,18263,4.237925382,4.72741326
2015,L2557036,18038,5.209333426,1.466991323
2015,L2553623,18297,8.35474924,6.207492442
2015,L3935565,18411,0.47463787,0.219995517
2015,L2556686,18420,2.955822557,2.480032724
2015,L2535290,18427,1.529024614,1.01700025
2015,L3012176,18432,0.132226717,0.008822662
2015,L4685081,18231,0.242726427,0.150432406
2015,L2043973,18417,5.39340721,4.944023387
2015,L2557735,18733,15.1517603,8.477661014
2015,L984924,18780,0.358407935,0.239879306
2015,L2537993,17928,1.12673991,0.902639412
2015,L2708069,17864,2.803482247,1.973781432
2015,L2760088,17923,0.505175176,0.529371141
2015,L3289301,18437,16.24073426,8.936670427
2015,L4051400,18910,3.925340494,2.739391877
2015,L2532999,17953,0.521104584,0.32926092
2015,L3964531,18923,0.105736486,0.006895178
2015,L3942106,18925,2.831522674,3.069068375
2015,L2562858,18075,6.87308762,4.177208502
2015,L4025449,18928,0.629763347,0.566670283
2015,L2541781,18028,5.670863374,6.572263355
2015,L3405382,18650,4.016597405,3.158924986
2015,L1341462,18579,0.160262996,0.053315431
2015,L3861149,19062,0.503961624,0.468904942
2015,L3838164,19063,10.87321438,9.195773812
2015,L2532124,18471,0.096684098,0.005426739
2015,L2833350,18464,1.918893892,1.246218674
2015,L3337193,18459,13.66987465,7.885636288
2015,L2555322,18112,16.28712721,16.08512535
2015,L3352248,19338,40.68191131,29.40537938
2015,L3457551,18547,1.55359614,1.617064936
2015,L1358507,18071,0.339258051,0.380041542
2015,L2538784,18369,0.097504242,0.010103355
2015,L3444598,18352,0.11921851,0.023482143
2015,L3710754,19492,0.508427523,0.379124896
2015,L2539697,19493,1.015652486,0.596659861
2015,L2589692,19500,2.973217787,1.741839282
2015,L3009191,18149,0.760099497,0.454892953
2015,L3664931,19512,0.225975888,0.139936905
2015,L3891513,17995,18.40446238,13.87739214
2015,L3895063,19519,0.250569331,0.173201248
2015,L3580208,19576,0.190765354,0.056367136
2015,L2694954,19585,3.452487597,3.534777069
2015,L3896560,19694,0.158320417,0.027196739
2015,L4755510,19695,0.078916047,0.003318739
2015,L1120606,18035,2.510552429,3.23279742
2015,L4005853,19878,0.085754711,0.004825204
2015,L2561302,18039,13.56670501,13.39865643
2015,L3326681,19972,0.727780805,0.517584677
2015,L969171,18613,1.121899027,0.8181074
2015,L3665287,18688,4.393907551,2.767534618
2015,L923367,19984,4.22746436,3.860407488
2015,L3918255,19985,0.194054111,0.103789283
2015,L3596909,18644,0.119026894,0.02299333
2015,L4064333,20002,14.71941952,17.48940488
2015,L2790640,20009,0.209105629,0.109921441
2015,L3862794,20021,0.213300925,0.104480637
